identifier,label
cath|4_2_0|3fw3B00/4-259,Alpha Beta
cath|4_2_0|3jxgA00/58-320,Alpha Beta
cath|4_2_0|4e9oX00/2-234,Alpha Beta
cath|4_2_0|2w2jA00/23-290,Alpha Beta
cath|4_2_0|4xfwA00/22-247,Alpha Beta
cath|4_2_0|4coqB00/22-247,Alpha Beta
cath|4_2_0|1y7wA01/16-276,Alpha Beta
cath|4_2_0|4twlA00/3-241,Alpha Beta
cath|4_2_0|3b1bA01/21-294_346-377,Alpha Beta
cath|4_2_0|3q31A00/35-270,Alpha Beta
cath|4_2_0|1z8gA01/49-152,Alpha Beta
cath|4_2_0|2oyaA00/417-518,Alpha Beta
cath|4_2_0|5jfbA00/-1-578,Alpha Beta
cath|4_2_0|2ja4A00/269-369,Alpha Beta
cath|4_2_0|2xrcB03/93-198,Alpha Beta
cath|4_2_0|2jopA00/25-134,Alpha Beta
cath|4_2_0|1bm8A00/4-102,Alpha Beta
cath|4_2_0|4ux5A00/14-128,Alpha Beta
cath|4_2_0|1l8rB00/184-282,Alpha Beta
cath|4_2_0|1sbxA00/87-192,Alpha Beta
cath|4_2_0|2xfvA00/2-109,Alpha Beta
cath|4_2_0|4hpmA00/1594-1711,Alpha Beta
cath|4_2_0|3l8wA00/1-295,Alpha Beta
cath|4_2_0|4r8xC00/2-322,Alpha Beta
cath|4_2_0|4mb8D00/14-303,Alpha Beta
cath|4_2_0|5k9gA00/13-257,Alpha Beta
cath|4_2_0|3jv1A00/46-227,Alpha Beta
cath|4_2_0|1p32B00/74-282,Alpha Beta
cath|4_2_0|3qv0A00/49-266,Alpha Beta
cath|4_2_0|3kbgA01/34-114,Alpha Beta
cath|4_2_0|1dm9A00/5-108,Alpha Beta
cath|4_2_0|4lgtA01/1-61,Alpha Beta
cath|4_2_0|1h3fA03/352-430,Alpha Beta
cath|4_2_0|2vqeD02/98-194,Alpha Beta
cath|4_2_0|4oudA03/330-424,Alpha Beta
cath|4_2_0|3hp7A01/0-64,Alpha Beta
cath|4_2_0|2istA01/2-76,Alpha Beta
cath|4_2_0|1vioA01/0-57,Alpha Beta
cath|4_2_0|2janA03/325-423,Alpha Beta
cath|4_2_0|1kskA01/1(A)-63,Alpha Beta
cath|4_2_0|1c05A02/52-139,Alpha Beta
cath|4_2_0|2k6pA00/1-84,Alpha Beta
cath|4_2_0|1p9kA00/1-79,Alpha Beta
cath|4_2_0|2ktlA00/454-617,Alpha Beta
cath|4_2_0|3onhA01/442-552,Alpha Beta
cath|4_2_0|1y8qD03/446-550,Alpha Beta
cath|4_2_0|1y8xB00/349-440,Alpha Beta
cath|4_2_0|3kycB03/445-640,Alpha Beta
cath|4_2_0|2i1sA00/4-188,Alpha Beta
cath|4_2_0|3j7aF01/2-117,Alpha Beta
cath|4_2_0|2ztbA01/54-115_239-274,Alpha Beta
cath|4_2_0|4ii2A06/919-1012,Alpha Beta
cath|4_2_0|3ubyA00/80-293,Alpha Beta
cath|4_2_0|4jbdA02/134-286,Alpha Beta
cath|4_2_0|1xubA02/120-267,Alpha Beta
cath|4_2_0|4jbdA01/1-133_287-308,Alpha Beta
cath|4_2_0|1u0kA02/119-269,Alpha Beta
cath|4_2_0|2gkeA02/115-139_150-261,Alpha Beta
cath|4_2_0|3ednA02/125-288,Alpha Beta
cath|4_2_0|1xubA01/1-119_268-278,Alpha Beta
cath|4_2_0|2pw0B02/194-375,Alpha Beta
cath|4_2_0|2gkeA01/1-114_262-274,Alpha Beta
cath|4_2_0|3ednA01/2-124_289-299,Alpha Beta
cath|4_2_0|4lb0A02/147-310,Alpha Beta
cath|4_2_0|3ejxD01/11-145_302-311,Alpha Beta
cath|4_2_0|5h2gB01/1-129_265-280,Alpha Beta
cath|4_2_0|4k8lA02/144-310,Alpha Beta
cath|4_2_0|4dunA02/115-246,Alpha Beta
cath|4_2_0|1ym5A02/126-283,Alpha Beta
cath|4_2_0|1qy9A02/122-284,Alpha Beta
cath|4_2_0|4k8lA01/0-143_311-332,Alpha Beta
cath|4_2_0|4dunA01/0-114_247-258,Alpha Beta
cath|4_2_0|5h2gA02/130-264,Alpha Beta
cath|4_2_0|1ym5A01/2-125_284-295,Alpha Beta
cath|4_2_0|2pw0A02/184-378,Alpha Beta
cath|4_2_0|2otnB01/-7-125_275-287,Alpha Beta
cath|4_2_0|2pw0A01/6-183_379-397,Alpha Beta
cath|4_2_0|1w61A01/42-188_368-394,Alpha Beta
cath|4_2_0|3g7kB02/175-355,Alpha Beta
cath|4_2_0|3g7kA01/2-168_359-380,Alpha Beta
cath|4_2_0|1k20A02/192-311,Alpha Beta
cath|4_2_0|2qb7B02/253-397,Alpha Beta
cath|4_2_0|2zxrA03/308-423,Alpha Beta
cath|4_2_0|4ls9B02/218-340,Alpha Beta
cath|4_2_0|4py9A02/216-343,Alpha Beta
cath|4_2_0|3devA02/201-316,Alpha Beta
cath|4_2_0|3g98A00/757-867,Alpha Beta
cath|4_2_0|2zvfA02/801-906,Alpha Beta
cath|4_2_0|5anpA00/34-179,Alpha Beta
cath|4_2_0|4oa3A00/5-145,Alpha Beta
cath|4_2_0|3pvhA00/83-235,Alpha Beta
cath|4_2_0|2kptA00/41-188,Alpha Beta
cath|4_2_0|2kw7A00/1-157,Alpha Beta
cath|4_2_0|2ymaA00/265-399,Alpha Beta
cath|4_2_0|3icjA03/112-213,Alpha Beta
cath|4_2_0|4gl6A02/111-264,Alpha Beta
cath|4_2_0|4lg3A01/33-152_197-210,Alpha Beta
cath|4_2_0|4x5wA01/0-81,Alpha Beta
cath|4_2_0|4x5wB01/2-92,Alpha Beta
cath|4_2_0|4p5mB01/-25-89,Alpha Beta
cath|4_2_0|2bc4B01/3-92,Alpha Beta
cath|4_2_0|2bc4C01/12-91,Alpha Beta
cath|4_2_0|5b6cA02/108-192,Alpha Beta
cath|4_2_0|1wlfA02/100-179,Alpha Beta
cath|4_2_0|3qwzA02/108-199,Alpha Beta
cath|4_2_0|1qcsA02/84-195,Alpha Beta
cath|4_2_0|1cr5B02/103-206,Alpha Beta
cath|4_2_0|2m3xB01/-3-78,Alpha Beta
cath|4_2_0|1cz4A02/93-173,Alpha Beta
cath|4_2_0|1zc1A02/121-197,Alpha Beta
cath|4_2_0|3mb5A01/1-62,Alpha Beta
cath|4_2_0|2pwyA01/5-61,Alpha Beta
cath|4_2_0|1i9gA01/4-67,Alpha Beta
cath|4_2_0|1o54A01/-2-69,Alpha Beta
cath|4_2_0|2yvlA01/2-59,Alpha Beta
cath|4_2_0|5ccbA01/1-72,Alpha Beta
cath|4_2_0|2b25A01/6-71,Alpha Beta
cath|4_2_0|2q18X01/1-70,Alpha Beta
cath|4_2_0|3fprA00/7-91,Alpha Beta
cath|4_2_0|4fibA02/111-175,Alpha Beta
cath|4_2_0|2xdpA02/907-960,Alpha Beta
cath|4_2_0|2lw6A00/19-98,Alpha Beta
cath|4_2_0|2mm0A00/1-64,Alpha Beta
cath|4_2_0|4arcA04/571-625,Alpha Beta
cath|4_2_0|3zgzD04/567-628,Alpha Beta
cath|4_2_0|4gvqA01/1-44_96-169,Alpha Beta
cath|4_2_0|5k2lA00/1-49,Alpha Beta
cath|4_2_0|4b8vA03/141-189,Alpha Beta
cath|4_2_0|4a1kA01/0-47,Alpha Beta
cath|4_2_0|4pxvC00/2-49,Alpha Beta
cath|4_2_0|5c8qB02/55-100,Alpha Beta
cath|4_2_0|4b8vA01/7-73,Alpha Beta
cath|4_2_0|4b8vA02/74-140_190-195,Alpha Beta
cath|4_2_0|1e0gA00/1-48,Alpha Beta
cath|4_2_0|2ltfA00/1-71,Alpha Beta
cath|4_2_0|2djpA00/1-77,Alpha Beta
cath|4_2_0|1fd3A00/1-41,Alpha Beta
cath|4_2_0|1kj6A00/1-45,Alpha Beta
cath|4_2_0|2lwlA00/1-45,Alpha Beta
cath|4_2_0|2mjkA00/1-41,Alpha Beta
cath|4_2_0|2uwiA02/105-148,Alpha Beta
cath|4_2_0|3mhdD02/117-167,Alpha Beta
cath|4_2_0|3qd6R02/106-145,Alpha Beta
cath|4_2_0|3mi8D02/117-150,Alpha Beta
cath|4_2_0|2b5uA03/454-551,Alpha Beta
cath|4_2_0|4ntqA00/160-235,Alpha Beta
cath|4_2_0|1oqjA00/90-179,Alpha Beta
cath|4_2_0|5c4vF00/262-354,Alpha Beta
cath|4_2_0|1ufnA00/1-94,Alpha Beta
cath|4_2_0|1r6xA01/2-162,Alpha Beta
cath|4_2_0|3s9xA00/-4-154,Alpha Beta
cath|4_2_0|4dnxA01/1-193,Alpha Beta
cath|4_2_0|1x6vA02/233-390,Alpha Beta
cath|4_2_0|2gksB01/3-143,Alpha Beta
cath|4_2_0|1t62B00/2001-2166,Alpha Beta
cath|4_2_0|1v47A01/4-136,Alpha Beta
cath|4_2_0|3cr8A01/3-143,Alpha Beta
cath|4_2_0|3do6A03/429-517,Alpha Beta
cath|4_2_0|4jimA03/446-535,Alpha Beta
cath|4_2_0|2hngA00/4-128,Alpha Beta
cath|4_2_0|1fx3B00/15-163,Alpha Beta
cath|4_2_0|1qynD00/9-144,Alpha Beta
cath|4_2_0|1divA02/60-149,Alpha Beta
cath|4_2_0|1vs8H02/61-149,Alpha Beta
cath|4_2_0|4ng0B00/2-97,Alpha Beta
cath|4_2_0|1vq8X00/7-88,Alpha Beta
cath|4_2_0|1vx7700/15-116,Alpha Beta
cath|4_2_0|3o58a00/3-88,Alpha Beta
cath|4_2_0|2o9uX00/1001-1096,Alpha Beta
cath|4_2_0|2octA00/2-98,Alpha Beta
cath|4_2_0|2bo9B01/1-97,Alpha Beta
cath|4_2_0|4eycB00/32-131,Alpha Beta
cath|4_2_0|3mwzA00/2-115,Alpha Beta
cath|4_2_0|3gaxA00/12-120,Alpha Beta
cath|4_2_0|5eljA00/32-121,Alpha Beta
cath|4_2_0|2bo9B02/98-217,Alpha Beta
cath|4_2_0|4n6oB00/11-125,Alpha Beta
cath|4_2_0|4lziA02/97-190,Alpha Beta
cath|4_2_0|4it7A00/6-112,Alpha Beta
cath|4_2_0|4ccvA00/123-237,Alpha Beta
cath|4_2_0|2ch9A01/38-150,Alpha Beta
cath|4_2_0|2kxgA00/1-95,Alpha Beta
cath|4_2_0|1ugiD00/3-84,Alpha Beta
cath|4_2_0|3agnA00/1-114,Alpha Beta
cath|4_2_0|1i0vA00/1-104,Alpha Beta
cath|4_2_0|1lniA00/1-96,Alpha Beta
cath|4_2_0|1a2pA00/3-110,Alpha Beta
cath|4_2_0|2c4bA00/3-144,Alpha Beta
cath|4_2_0|1zgxA00/1-63,Alpha Beta
cath|4_2_0|1aqzA00/1-149,Alpha Beta
cath|4_2_0|2kaaA00/1-130,Alpha Beta
cath|4_2_0|3wa2X02/102-203,Alpha Beta
cath|4_2_0|3sxxA01/15-117,Alpha Beta
cath|4_2_0|3sxxD02/123-231,Alpha Beta
cath|4_2_0|1w7cA03/175-289,Alpha Beta
cath|4_2_0|2ia7A00/23-133,Alpha Beta
cath|4_2_0|3wa2X01/9-95,Alpha Beta
cath|4_2_0|1w7cA02/58-174,Alpha Beta
cath|4_2_0|3hi7B01/28-137,Alpha Beta
cath|4_2_0|1oacA04/187-292,Alpha Beta
cath|4_2_0|1oacA02/86-186,Alpha Beta
cath|4_2_0|3loyA01/2-102,Alpha Beta
cath|4_2_0|3loyA02/108-221,Alpha Beta
cath|4_2_0|1ksiA01/6-101,Alpha Beta
cath|4_2_0|1ksiA02/102-197,Alpha Beta
cath|4_2_0|1tu5A01/57-164,Alpha Beta
cath|4_2_0|3hi7B02/138-279,Alpha Beta
cath|4_2_0|4exrA01/53-133,Alpha Beta
cath|4_2_0|3nqzA02/121-204,Alpha Beta
cath|4_2_0|3pgbA03/203-318,Alpha Beta
cath|4_2_0|1tu5B02/171-292,Alpha Beta
cath|4_2_0|4exrA02/134-204,Alpha Beta
cath|4_2_0|2gu3A01/34-98,Alpha Beta
cath|4_2_0|5iw9B00/5-129,Alpha Beta
cath|4_2_0|2gu3A02/99-161,Alpha Beta
cath|4_2_0|2k0mA00/1-104,Alpha Beta
cath|4_2_0|1nwwA00/5-149,Alpha Beta
cath|4_2_0|1oh0B00/203-330,Alpha Beta
cath|4_2_0|3gzrB00/30-170,Alpha Beta
cath|4_2_0|1sjwA00/2-143,Alpha Beta
cath|4_2_0|3kkgA00/0-170,Alpha Beta
cath|4_2_0|4h3uA00/2-131,Alpha Beta
cath|4_2_0|2rfrA00/0-153,Alpha Beta
cath|4_2_0|3jumA01/15-155,Alpha Beta
cath|4_2_0|2imjD01/15-156,Alpha Beta
cath|4_2_0|3grdA00/2-133,Alpha Beta
cath|4_2_0|5aigA00/1-124,Alpha Beta
cath|4_2_0|3f7xA00/0-132,Alpha Beta
cath|4_2_0|1z1sA00/-6-129,Alpha Beta
cath|4_2_0|3ef8A00/2-149,Alpha Beta
cath|4_2_0|3ebtA00/0-131,Alpha Beta
cath|4_2_0|3gzbA00/0-153,Alpha Beta
cath|4_2_0|4r9kA00/5-148,Alpha Beta
cath|4_2_0|1idpA00/9-155,Alpha Beta
cath|4_2_0|3g0kA00/2-129,Alpha Beta
cath|4_2_0|3g16B00/4-155,Alpha Beta
cath|4_2_0|3ejvA00/2-160,Alpha Beta
cath|4_2_0|3h51A00/21-162,Alpha Beta
cath|4_2_0|4gb5A00/2-149,Alpha Beta
cath|4_2_0|3ke7B00/22-154,Alpha Beta
cath|4_2_0|1s5aB00/-2-140,Alpha Beta
cath|4_2_0|3rgaA01/0-132,Alpha Beta
cath|4_2_0|3fgyA00/0-134,Alpha Beta
cath|4_2_0|3f9sB00/2-142,Alpha Beta
cath|4_2_0|3robA00/6-136,Alpha Beta
cath|4_2_0|4i4kA00/3-140,Alpha Beta
cath|4_2_0|3hzpA00/2-128,Alpha Beta
cath|4_2_0|3hx8A00/0-149,Alpha Beta
cath|4_2_0|2qiyA00/3-143,Alpha Beta
cath|4_2_0|1tp6A00/3-128,Alpha Beta
cath|4_2_0|3f8xB00/16-147,Alpha Beta
cath|4_2_0|2a15A00/5-137,Alpha Beta
cath|4_2_0|3b8lA01/4-144,Alpha Beta
cath|4_2_0|1ohpA00/1-125,Alpha Beta
cath|4_2_0|3dmcA00/0-133,Alpha Beta
cath|4_2_0|4fcjA00/1-137,Alpha Beta
cath|4_2_0|3dm8A00/1-135,Alpha Beta
cath|4_2_0|4lmiB00/-1-134,Alpha Beta
cath|4_2_0|1jkgA00/2-140,Alpha Beta
cath|4_2_0|4mjdA00/-2-110,Alpha Beta
cath|4_2_0|3nv0B00/2-137,Alpha Beta
cath|4_2_0|5cxoB00/1-134,Alpha Beta
cath|4_2_0|1gy6A00/3-127,Alpha Beta
cath|4_2_0|5ig0A00/344-474,Alpha Beta
cath|4_2_0|5hgrA02/190-317,Alpha Beta
cath|4_2_0|2geyB00/2-134,Alpha Beta
cath|4_2_0|3er7B00/5-127,Alpha Beta
cath|4_2_0|3ebyA00/6-162,Alpha Beta
cath|4_2_0|2r4iA00/0-122,Alpha Beta
cath|4_2_0|3soyA00/39-180,Alpha Beta
cath|4_2_0|2rgqB00/2-134,Alpha Beta
cath|4_2_0|1tuhA00/19-149,Alpha Beta
cath|4_2_0|3e99A00/2-163,Alpha Beta
cath|4_2_0|4q53B00/0-129,Alpha Beta
cath|4_2_0|3k0zA00/28-176,Alpha Beta
cath|4_2_0|3f40A00/2-112,Alpha Beta
cath|4_2_0|3fh1A00/7-128,Alpha Beta
cath|4_2_0|3fljA00/-4-136,Alpha Beta
cath|4_2_0|3h3hB00/2-121,Alpha Beta
cath|4_2_0|3blzA00/3-126,Alpha Beta
cath|4_2_0|4l8pA00/0-167,Alpha Beta
cath|4_2_0|2chcC00/7-165,Alpha Beta
cath|4_2_0|3fsdA00/13-133,Alpha Beta
cath|4_2_0|3lygA00/0-119,Alpha Beta
cath|4_2_0|3f14A00/0-111,Alpha Beta
cath|4_2_0|3cnxA00/5-157,Alpha Beta
cath|4_2_0|1q42A00/3-176,Alpha Beta
cath|4_2_0|3f7sA00/0-141,Alpha Beta
cath|4_2_0|3a76A01/1-139,Alpha Beta
cath|4_2_0|3bb9B00/23-147,Alpha Beta
cath|4_2_0|3ecfA00/2-129,Alpha Beta
cath|4_2_0|3b7cA00/2-121,Alpha Beta
cath|4_2_0|3g8zA00/2-129,Alpha Beta
cath|4_2_0|3fkaB00/0-119,Alpha Beta
cath|4_2_0|2owpA00/0-128,Alpha Beta
cath|4_2_0|3kztA00/35-166,Alpha Beta
cath|4_2_0|5evhA00/5-125,Alpha Beta
cath|4_2_0|3gwrB00/2-128,Alpha Beta
cath|4_2_0|2qguA01/29-73_117-172,Alpha Beta
cath|4_2_0|2gbwB00/5-174,Alpha Beta
cath|4_2_0|3ehcB00/0-127,Alpha Beta
cath|4_2_0|3cu3A00/9-170,Alpha Beta
cath|4_2_0|2bmoB00/1-194,Alpha Beta
cath|4_2_0|2ux0A00/385-521,Alpha Beta
cath|4_2_0|3ff2A00/0-116,Alpha Beta
cath|4_2_0|2bngC00/10-149,Alpha Beta
cath|4_2_0|2i9wA00/2-183,Alpha Beta
cath|4_2_0|3hk4A00/0-117,Alpha Beta
cath|4_2_0|3en8A01/0-111,Alpha Beta
cath|4_2_0|3d9rB00/2-134,Alpha Beta
cath|4_2_0|1q40D00/304-508,Alpha Beta
cath|4_2_0|2b1xB00/513-679,Alpha Beta
cath|4_2_0|3gzxB00/1-186,Alpha Beta
cath|4_2_0|4r1kB00/0-164,Alpha Beta
cath|4_2_0|5tgnA00/0-108,Alpha Beta
cath|4_2_0|4hz9B00/29-151,Alpha Beta
cath|4_2_0|3k7cA00/6-113,Alpha Beta
cath|4_2_0|4x2oA00/364-556,Alpha Beta
cath|4_2_0|1jkgB00/370-555,Alpha Beta
cath|4_2_0|4lgqA00/6-138,Alpha Beta
cath|4_2_0|3kspA00/0-128,Alpha Beta
cath|4_2_0|1of5B00/14-178,Alpha Beta
cath|4_2_0|4u13A00/-2-106,Alpha Beta
cath|4_2_0|1of5A00/268-488,Alpha Beta
cath|4_2_0|3nv0A00/201-396,Alpha Beta
cath|4_2_0|3dxoB00/2-118,Alpha Beta
cath|4_2_0|2gxfA00/2-128,Alpha Beta
cath|4_2_0|2jq5A00/1-128,Alpha Beta
cath|4_2_0|2k54A00/1-123,Alpha Beta
cath|4_2_0|4wfoA04/357-490,Alpha Beta
cath|4_2_0|3fg1A03/616-748,Alpha Beta
cath|4_2_0|3v98A03/243-358,Alpha Beta
cath|4_2_0|5g1lA01/3-72,Alpha Beta
cath|4_2_0|4i5qA01/-5-61,Alpha Beta
cath|4_2_0|1t3bA01/2-49,Alpha Beta
cath|4_2_0|1vq8300/1-92,Alpha Beta
cath|4_2_0|1vx7i00/2-96,Alpha Beta
cath|4_2_0|1iq8A03/431-504,Alpha Beta
cath|4_2_0|2q07A02/395-459,Alpha Beta
cath|4_2_0|1vqqA01/27-135,Alpha Beta
cath|4_2_0|2cx0A01/0-87_171-183,Alpha Beta
cath|4_2_0|3d79A01/5-78,Alpha Beta
cath|4_2_0|1q7hA01/3-67,Alpha Beta
cath|4_2_0|2k3dA00/12-98,Alpha Beta
cath|4_2_0|1nnvA01/8-107,Alpha Beta
cath|4_2_0|2r41D00/2-105,Alpha Beta
cath|4_2_0|4ew5B00/64-160,Alpha Beta
cath|4_2_0|2l1sA00/1-83,Alpha Beta
cath|4_2_0|4kt3B00/27-154,Alpha Beta
cath|4_2_0|3fcsB06/605-690,Alpha Beta
cath|4_2_0|3k6sD06/615-674,Alpha Beta
cath|4_2_0|1wthA02/129-166_374-437,Alpha Beta
cath|4_2_0|1v74A00/591-697,Alpha Beta
cath|4_2_0|2p09A00/5-73,Alpha Beta
cath|4_2_0|2p0xA01/17-64,Alpha Beta
cath|4_2_0|2p38A01/5-94,Alpha Beta
cath|4_2_0|1sqwA01/1-93,Alpha Beta
cath|4_2_0|4jf8A00/89-232,Alpha Beta
cath|4_2_0|4lsoA00/94-234,Alpha Beta
cath|4_2_0|4o3vA00/90-231,Alpha Beta
cath|4_2_0|2cc3A00/88-231,Alpha Beta
cath|4_2_0|2cw9A00/270-451,Alpha Beta
cath|4_2_0|3qk9B00/235-431,Alpha Beta
cath|4_2_0|3j7yd00/117-287,Alpha Beta
cath|4_2_0|5aysC00/1-109,Alpha Beta
cath|4_2_0|2wgoA00/-1-96,Alpha Beta
cath|4_2_0|3k63A01/133-233,Alpha Beta
cath|4_2_0|2xepB01/8-126,Alpha Beta
cath|4_2_0|3n54B01/25-91,Alpha Beta
cath|4_2_0|4aeqA02/62-115,Alpha Beta
cath|4_2_0|2xglB00/27-115,Alpha Beta
cath|4_2_0|4aeqA01/26-61,Alpha Beta
cath|4_2_0|2lqvA00/22-120,Alpha Beta
cath|4_2_0|2fgtA02/206-232_381-447,Alpha Beta
cath|4_2_0|2ciuA00/103-225,Alpha Beta
cath|4_2_0|3s28A01/27-147,Alpha Beta
cath|4_2_0|4rbnA01/4-132,Alpha Beta
cath|4_2_0|2gu1A02/95-199,Alpha Beta
cath|4_2_0|4rnyA02/125-228_361-403,Alpha Beta
cath|4_2_0|2gu1A01/7-94,Alpha Beta
cath|4_2_0|3sluA02/149-262_394-420,Alpha Beta
cath|4_2_0|3sluB01/58-148,Alpha Beta
cath|4_2_0|4fr9A00/26-166,Alpha Beta
cath|4_2_0|4k61B00/23-160,Alpha Beta
cath|4_2_0|3u1wA01/29-211,Alpha Beta
cath|4_2_0|3u1wA02/212-277,Alpha Beta
cath|4_2_0|2d42A02/6-36_176-209,Alpha Beta
cath|4_2_0|2lyxA00/1-87,Alpha Beta
cath|4_2_0|2m7oA00/1-70,Alpha Beta
cath|4_2_0|4r4kA00/35-185,Alpha Beta
cath|4_2_0|2rsxA00/1-159,Alpha Beta
cath|4_2_0|2w56B00/5-146,Alpha Beta
cath|4_2_0|2w02B02/35-104,Alpha Beta
cath|4_2_0|2zdjA00/2-69,Alpha Beta
cath|4_2_0|3q1cA01/39-140,Alpha Beta
cath|4_2_0|3eb8B01/52-112,Alpha Beta
cath|4_2_0|3lxuX02/80-138_201-236,Alpha Beta
cath|4_2_0|3nqzA01/25-120,Alpha Beta
cath|4_2_0|4k90B00/31-245,Alpha Beta
cath|4_2_0|3tdgA01/32-97,Alpha Beta
cath|4_2_0|3u97A00/0-76,Alpha Beta
cath|4_2_0|3ub1D02/243-356,Alpha Beta
cath|4_2_0|3ub1A01/104-242,Alpha Beta
cath|4_2_0|4ec6A00/214-322,Alpha Beta
cath|4_2_0|3woeB00/6-109,Alpha Beta
cath|4_2_0|3wodG00/4-138,Alpha Beta
cath|4_2_0|4ebgA00/0-120,Alpha Beta
cath|4_2_0|4gl6A01/28-109,Alpha Beta
cath|4_2_0|4h61A00/8-144,Alpha Beta
cath|4_2_0|4hyzA00/0-148,Alpha Beta
cath|4_2_0|4jrfA03/332-437,Alpha Beta
cath|4_2_0|4o2hA00/2-138,Alpha Beta
cath|4_2_0|4o8sA01/11-135,Alpha Beta
cath|4_2_0|4r80A00/1-76,Alpha Beta
cath|4_2_0|2ck3H01/17-103,Alpha Beta
cath|4_2_0|2l4vA00/1-135,Alpha Beta
cath|4_2_0|2o3oB01/34-70_191-277,Alpha Beta
cath|4_2_0|3rdeA02/248-332,Alpha Beta
cath|4_2_0|3lmlB01/19-32_352-453,Alpha Beta
cath|4_2_0|3n8bB00/11-84,Alpha Beta
cath|4_2_0|3nm7B00/11-84,Alpha Beta
cath|4_2_0|5fgoD00/189-254,Alpha Beta
cath|4_2_0|4fczA00/22-204,Alpha Beta
cath|4_2_0|2w2rA00/41-229,Alpha Beta
cath|4_2_0|2w2sA00/30-202,Alpha Beta
cath|4_2_0|1t23A00/1-93,Alpha Beta
cath|4_2_0|3judA00/1-151,Alpha Beta
cath|4_2_0|2qikA02/122-278,Alpha Beta
cath|4_2_0|5c5zA00/2-128,Alpha Beta
cath|4_2_0|1v30A00/7-124,Alpha Beta
cath|4_2_0|2qikA01/2-120,Alpha Beta
cath|4_2_0|3cryA00/14-182,Alpha Beta
cath|4_2_0|4issA03/478-614,Alpha Beta
cath|4_2_0|2g0qA01/10-124,Alpha Beta
cath|4_2_0|3vkgA20/4597-4729,Alpha Beta
cath|4_2_0|2xvoB00/12-192,Alpha Beta
cath|4_2_0|1x9yA01/41-210,Alpha Beta
cath|4_2_0|2hfqA00/1-85,Alpha Beta
cath|4_2_0|2h7aA01/12-87,Alpha Beta
cath|4_2_0|1vrmA01/44-88_190-352,Alpha Beta
cath|4_2_0|2o34B00/19-249,Alpha Beta
cath|4_2_0|4xduA00/5-340,Alpha Beta
cath|4_2_0|4xgwB00/13-328,Alpha Beta
cath|4_2_0|2jovA01/1-71,Alpha Beta
cath|4_2_0|2ra9A01/29-82,Alpha Beta
cath|4_2_0|2re3A01/10-92,Alpha Beta
cath|4_2_0|3ikwA02/155-224,Alpha Beta
cath|4_2_0|2hlyA00/0-206,Alpha Beta
cath|4_2_0|2j58A01/46-64_255-344,Alpha Beta
cath|4_2_0|2j58A02/68-84_175-252,Alpha Beta
cath|4_2_0|3p42A03/147-220,Alpha Beta
cath|4_2_0|3ib5A00/40-381,Alpha Beta
cath|4_2_0|2qx2A00/68-399,Alpha Beta
cath|4_2_0|3n2qA01/55-223,Alpha Beta
cath|4_2_0|2uv4A00/-1-324,Alpha Beta
cath|4_2_0|2pfiB01/542-683,Alpha Beta
cath|4_2_0|3pc3A03/367-510,Alpha Beta
cath|4_2_0|4uuuA00/-7-545,Alpha Beta
cath|4_2_0|3ddjA02/134-276,Alpha Beta
cath|4_2_0|3lqnA00/5-142,Alpha Beta
cath|4_2_0|2rc3C00/22-149,Alpha Beta
cath|4_2_0|3ocmB00/315-460,Alpha Beta
cath|4_2_0|1pbjA00/2-120,Alpha Beta
cath|4_2_0|3sl7A00/75-234,Alpha Beta
cath|4_2_0|2yzqA02/122-278,Alpha Beta
cath|4_2_0|3ddjA01/-5-133,Alpha Beta
cath|4_2_0|3gbyA00/-1-125,Alpha Beta
cath|4_2_0|1o50A00/-2-145,Alpha Beta
cath|4_2_0|2o16B00/19-161,Alpha Beta
cath|4_2_0|1y5hA00/2-124,Alpha Beta
cath|4_2_0|3kpbA00/388-506,Alpha Beta
cath|4_2_0|2nycA00/181-320,Alpha Beta
cath|4_2_0|3fv6A00/68-212,Alpha Beta
cath|4_2_0|3kh5A02/145-280,Alpha Beta
cath|4_2_0|4o9kA00/201-330,Alpha Beta
cath|4_2_0|3kh5A01/3-144,Alpha Beta
cath|4_2_0|4iysA00/429-584,Alpha Beta
cath|4_2_0|2rihA00/2-132,Alpha Beta
cath|4_2_0|4nocD00/2-145,Alpha Beta
cath|4_2_0|4gqwA00/73-227,Alpha Beta
cath|4_2_0|2ouxA02/134-262,Alpha Beta
cath|4_2_0|3ocoA00/211-346,Alpha Beta
cath|4_2_0|2yziB00/5-139,Alpha Beta
cath|4_2_0|1pvmA00/1-178,Alpha Beta
cath|4_2_0|2ef7A00/2-127,Alpha Beta
cath|4_2_0|4esyB00/296-458,Alpha Beta
cath|4_2_0|2yzqA01/1-121,Alpha Beta
cath|4_2_0|3i8nB00/188-313,Alpha Beta
cath|4_2_0|3lv9A00/15-144,Alpha Beta
cath|4_2_0|3kxrA02/52-177,Alpha Beta
cath|4_2_0|3fhmA00/-5-130,Alpha Beta
cath|4_2_0|3l2bA01/65-129_246-297,Alpha Beta
cath|4_2_0|3k6eA00/-2-143,Alpha Beta
cath|4_2_0|2p9mB00/3-137,Alpha Beta
cath|4_2_0|3fhmB00/3-128,Alpha Beta
cath|4_2_0|3lhhA01/47-151,Alpha Beta
cath|4_2_0|5iipD00/253-369,Alpha Beta
cath|4_2_0|3hf7A00/201-327,Alpha Beta
cath|4_2_0|4hg0A01/51-197,Alpha Beta
